# Time-averaged data for fix msdw
# TimeStep c_mw[4]
0 5.0325e-11
10 0.0244109
20 0.0687681
30 0.0971985
40 0.109878
50 0.124587
60 0.145496
70 0.171154
80 0.196627
90 0.219079
100 0.239611
110 0.257715
120 0.274995
130 0.293365
140 0.312664
150 0.330341
160 0.349761
170 0.368731
180 0.387218
190 0.403496
200 0.418057
210 0.434307
220 0.450031
230 0.461781
240 0.472776
250 0.484651
260 0.495969
270 0.505638
280 0.519231
290 0.535148
300 0.547627
310 0.554292
320 0.560476
330 0.566996
340 0.57253
350 0.578619
360 0.585801
370 0.592167
380 0.597007
390 0.603559
400 0.608568
410 0.612994
420 0.61896
430 0.624894
440 0.628275
450 0.628562
460 0.632524
470 0.63868
480 0.64064
490 0.640105
500 0.64506
510 0.651126
520 0.658016
530 0.663648
540 0.665175
550 0.665236
560 0.666877
570 0.67147
580 0.677021
590 0.681544
600 0.684457
610 0.685365
620 0.687665
630 0.690893
640 0.69224
650 0.693639
660 0.695493
670 0.69787
680 0.698943
690 0.703033
700 0.70935
710 0.715404
720 0.719331
730 0.723207
740 0.728853
750 0.733517
760 0.737199
770 0.744665
780 0.74981
790 0.752804
800 0.759498
810 0.766266
820 0.770393
830 0.776118
840 0.784161
850 0.788821
860 0.790961
870 0.792876
880 0.795755
890 0.800499
900 0.806423
910 0.809106
920 0.811607
930 0.816928
940 0.820344
950 0.821054
960 0.824924
970 0.833686
980 0.840883
990 0.84647
1000 0.850295
1010 0.85063
1020 0.852633
1030 0.858984
1040 0.865306
1050 0.866976
1060 0.869585
1070 0.876543
1080 0.882714
1090 0.887014
1100 0.891993
1110 0.899438
1120 0.906036
1130 0.909842
1140 0.914882
1150 0.92566
1160 0.936417
1170 0.945489
1180 0.952375
1190 0.957383
1200 0.962932
1210 0.965815
1220 0.966656
1230 0.972013
1240 0.980156
1250 0.986586
1260 0.992423
1270 1.00024
1280 1.00824
1290 1.01177
1300 1.01659
1310 1.02138
1320 1.02714
1330 1.034
1340 1.0379
1350 1.03949
1360 1.04106
1370 1.04608
1380 1.05323
1390 1.05802
1400 1.06042
1410 1.06076
1420 1.06114
1430 1.06386
1440 1.06907
1450 1.07537
1460 1.07926
1470 1.08361
1480 1.08675
1490 1.09052
1500 1.10091
1510 1.10614
1520 1.10479
1530 1.10704
1540 1.11156
1550 1.11363
1560 1.11816
1570 1.12393
1580 1.13107
1590 1.13764
1600 1.13853
1610 1.13684
1620 1.13774
1630 1.13908
1640 1.14057
1650 1.14356
1660 1.14774
1670 1.15083
1680 1.15449
1690 1.15912
1700 1.16159
1710 1.16478
1720 1.17087
1730 1.17379
1740 1.17662
1750 1.18231
1760 1.18627
1770 1.18939
1780 1.18979
1790 1.18868
1800 1.19036
1810 1.19286
1820 1.19088
1830 1.18864
1840 1.19155
1850 1.19604
1860 1.20063
1870 1.20834
1880 1.21717
1890 1.22169
1900 1.22052
1910 1.22186
1920 1.22564
1930 1.23014
1940 1.23431
1950 1.23617
1960 1.23632
1970 1.23897
1980 1.23988
1990 1.23951
2000 1.2382
2010 1.23939
2020 1.24023
2030 1.24314
2040 1.25043
2050 1.25704
2060 1.25776
2070 1.25721
2080 1.25839
2090 1.26228
2100 1.26653
2110 1.26813
2120 1.26662
2130 1.27124
2140 1.27808
2150 1.28087
2160 1.28455
2170 1.29189
2180 1.29714
2190 1.30184
2200 1.30687
2210 1.31302
2220 1.31913
2230 1.32122
2240 1.32029
2250 1.32166
2260 1.32936
2270 1.33957
2280 1.34535
2290 1.34814
2300 1.35229
2310 1.35683
2320 1.35841
2330 1.35756
2340 1.35796
2350 1.3554
2360 1.35691
2370 1.36094
2380 1.36266
2390 1.36415
2400 1.36808
2410 1.3671
2420 1.36146
2430 1.35959
2440 1.36165
2450 1.35979
2460 1.35624
2470 1.3566
2480 1.36234
2490 1.37121
2500 1.37326
2510 1.36996
2520 1.36933
2530 1.36996
2540 1.37027
2550 1.37426
2560 1.37754
2570 1.37724
2580 1.37803
2590 1.38467
2600 1.39258
2610 1.39448
2620 1.39224
2630 1.39368
2640 1.4003
2650 1.40596
2660 1.40626
2670 1.405
2680 1.40891
2690 1.41639
2700 1.41459
2710 1.40964
2720 1.4081
2730 1.41009
2740 1.41608
2750 1.41993
2760 1.41902
2770 1.4189
2780 1.42411
2790 1.43067
2800 1.43332
2810 1.43355
2820 1.43947
2830 1.45039
2840 1.45456
2850 1.45483
2860 1.45726
2870 1.46034
2880 1.46084
2890 1.4611
2900 1.46125
2910 1.46122
2920 1.46279
2930 1.46272
2940 1.45981
2950 1.45774
2960 1.45688
2970 1.45807
2980 1.45901
2990 1.45934
3000 1.4629
3010 1.46956
3020 1.47538
3030 1.48228
3040 1.49091
3050 1.49874
3060 1.5055
3070 1.51413
3080 1.51769
