# Time-averaged data for fix msdw
# TimeStep c_mw[4]
0 2.32929e-11
10 0.0290203
20 0.084177
30 0.124283
40 0.144536
50 0.162783
60 0.190116
70 0.220936
80 0.254714
90 0.288689
100 0.31807
110 0.345241
120 0.373259
130 0.405486
140 0.439939
150 0.472062
160 0.503742
170 0.534139
180 0.56451
190 0.597626
200 0.629649
210 0.660522
220 0.687852
230 0.715867
240 0.744071
250 0.770882
260 0.79783
270 0.824324
280 0.848552
290 0.871625
300 0.897202
310 0.924799
320 0.94877
330 0.965716
340 0.986618
350 1.01229
360 1.03531
370 1.05476
380 1.07272
390 1.09297
400 1.11049
410 1.12777
420 1.1497
430 1.16871
440 1.18579
450 1.20197
460 1.21788
470 1.23543
480 1.25238
490 1.26971
500 1.28656
510 1.30707
520 1.3275
530 1.34248
540 1.3572
550 1.37629
560 1.39876
570 1.4164
580 1.43529
590 1.45527
600 1.47393
610 1.48975
620 1.50526
630 1.52339
640 1.54076
650 1.55619
660 1.57414
670 1.59758
680 1.61581
690 1.627
700 1.63534
710 1.6454
720 1.65791
730 1.67168
740 1.68788
750 1.70519
760 1.7198
770 1.73294
780 1.7447
790 1.75125
800 1.76026
810 1.78152
820 1.80629
830 1.82263
840 1.82995
850 1.83806
860 1.8515
870 1.87185
880 1.89253
890 1.90699
900 1.91535
910 1.92407
920 1.93546
930 1.94835
940 1.9615
950 1.97777
960 1.99308
970 2.0071
980 2.02206
990 2.03804
1000 2.05178
1010 2.06211
1020 2.07204
1030 2.08561
1040 2.1036
1050 2.12044
1060 2.13776
1070 2.15674
1080 2.17615
1090 2.19336
1100 2.20712
1110 2.21996
1120 2.2358
1130 2.25436
1140 2.27765
1150 2.29535
1160 2.30626
1170 2.31908
1180 2.33508
1190 2.35061
1200 2.36596
1210 2.38434
1220 2.40375
1230 2.42259
1240 2.44181
1250 2.46179
1260 2.47798
1270 2.49028
1280 2.50833
1290 2.52985
1300 2.55308
1310 2.57124
1320 2.58475
1330 2.59819
1340 2.61467
1350 2.63669
1360 2.66148
1370 2.68203
1380 2.69577
1390 2.71388
1400 2.73506
1410 2.75473
1420 2.7697
1430 2.78126
1440 2.7923
1450 2.80506
1460 2.82311
1470 2.84449
1480 2.86003
1490 2.86925
1500 2.877
1510 2.89102
1520 2.90757
1530 2.92081
1540 2.93098
1550 2.94308
1560 2.94867
1570 2.9533
1580 2.96429
1590 2.97786
1600 2.98788
1610 2.9967
1620 3.0116
1630 3.03144
1640 3.05235
1650 3.06952
1660 3.07774
1670 3.08323
1680 3.09807
1690 3.11835
1700 3.13545
1710 3.14862
1720 3.16407
1730 3.1764
1740 3.18551
1750 3.1943
1760 3.20097
1770 3.21003
1780 3.22391
1790 3.23999
1800 3.25825
1810 3.27625
1820 3.28956
1830 3.29928
1840 3.30561
1850 3.31824
1860 3.3347
1870 3.34855
1880 3.35944
1890 3.36393
1900 3.37078
1910 3.37751
1920 3.38141
1930 3.38963
1940 3.40029
1950 3.40732
1960 3.41521
1970 3.4305
1980 3.4497
1990 3.46621
2000 3.47661
2010 3.48444
2020 3.49421
2030 3.50874
2040 3.52393
2050 3.53638
2060 3.54906
2070 3.55881
2080 3.57015
2090 3.58806
2100 3.60674
2110 3.62291
2120 3.63709
2130 3.65216
2140 3.67356
2150 3.69404
2160 3.70647
2170 3.71673
2180 3.72622
2190 3.7403
2200 3.76198
2210 3.78789
2220 3.80522
2230 3.81661
2240 3.82639
2250 3.83529
2260 3.843
2270 3.85595
2280 3.87161
2290 3.8848
2300 3.89769
2310 3.91405
2320 3.92794
2330 3.93829
2340 3.94331
