# Time-averaged data for fix msdo
# TimeStep c_mo[4]
0 1.71446e-29
10 0.0044201
20 0.0166003
30 0.0343878
40 0.0549742
50 0.0751869
60 0.0937145
70 0.111563
80 0.12928
90 0.146552
100 0.164543
110 0.184313
120 0.206096
130 0.229973
140 0.255157
150 0.280563
160 0.30465
170 0.327547
180 0.349345
190 0.368848
200 0.386035
210 0.400947
220 0.412907
230 0.42055
240 0.423778
250 0.425187
260 0.426376
270 0.427896
280 0.431837
290 0.439032
300 0.448796
310 0.460582
320 0.47164
330 0.478652
340 0.481618
350 0.483517
360 0.485927
370 0.489391
380 0.495511
390 0.504105
400 0.513664
410 0.524888
420 0.537532
430 0.550225
440 0.562299
450 0.572127
460 0.579583
470 0.588405
480 0.600979
490 0.615574
500 0.629591
510 0.645056
520 0.663392
530 0.680202
540 0.689544
550 0.691869
560 0.691143
570 0.688884
580 0.687158
590 0.689007
600 0.69502
610 0.704744
620 0.719096
630 0.73377
640 0.743014
650 0.749307
660 0.756487
670 0.765099
680 0.774199
690 0.782632
700 0.790748
710 0.796601
720 0.797463
730 0.796241
740 0.799639
750 0.807124
760 0.813593
770 0.817628
780 0.821392
790 0.824546
800 0.825898
810 0.827905
820 0.831612
830 0.8336
840 0.832157
850 0.829369
860 0.82807
870 0.828202
880 0.830939
890 0.837445
900 0.845176
910 0.851935
920 0.862008
930 0.878487
940 0.898866
950 0.919091
960 0.93821
970 0.954735
980 0.967439
990 0.975303
1000 0.980146
1010 0.986337
1020 0.996445
1030 1.00813
1040 1.02121
1050 1.03476
1060 1.04731
1070 1.0603
1080 1.07693
1090 1.09431
1100 1.10469
1110 1.10715
1120 1.11082
1130 1.1179
1140 1.12134
1150 1.12042
1160 1.11976
1170 1.12138
1180 1.12453
1190 1.1296
1200 1.13603
1210 1.14255
1220 1.14743
1230 1.14982
1240 1.15344
1250 1.16289
1260 1.17657
1270 1.18514
1280 1.18656
1290 1.18636
1300 1.18706
1310 1.18754
1320 1.18822
1330 1.19114
1340 1.19816
1350 1.20938
1360 1.22366
1370 1.23912
1380 1.252
1390 1.26097
1400 1.26821
1410 1.27472
1420 1.27988
1430 1.28197
1440 1.2801
1450 1.27618
1460 1.27329
1470 1.27454
1480 1.28146
1490 1.29589
1500 1.31894
1510 1.34317
1520 1.36227
1530 1.37812
1540 1.39255
1550 1.39851
1560 1.39332
1570 1.38469
1580 1.38084
1590 1.38306
1600 1.38822
1610 1.39318
1620 1.39404
1630 1.39149
1640 1.39194
1650 1.3967
1660 1.40071
1670 1.40472
1680 1.41518
1690 1.43098
1700 1.44457
1710 1.44941
1720 1.44245
1730 1.43036
1740 1.42082
1750 1.4169
1760 1.41884
1770 1.42731
1780 1.44289
1790 1.46253
1800 1.48097
1810 1.4948
1820 1.5032
1830 1.50521
1840 1.50065
1850 1.49282
1860 1.48414
1870 1.47664
1880 1.47306
1890 1.47333
1900 1.4736
1910 1.47134
1920 1.46828
1930 1.46367
1940 1.45991
1950 1.45964
1960 1.46539
1970 1.47492
1980 1.48498
1990 1.49424
2000 1.50098
2010 1.50359
2020 1.50668
2030 1.51556
2040 1.52972
2050 1.54387
2060 1.55631
2070 1.56949
2080 1.58492
2090 1.59876
2100 1.60889
2110 1.61379
2120 1.61405
2130 1.615
2140 1.61717
2150 1.61819
2160 1.6154
2170 1.61108
2180 1.60912
2190 1.61045
2200 1.61491
2210 1.62502
2220 1.64099
2230 1.65943
2240 1.68062
2250 1.70435
2260 1.7303
2270 1.75823
2280 1.7876
2290 1.81787
2300 1.84209
2310 1.85693
2320 1.86446
2330 1.86556
2340 1.86085
2350 1.85641
2360 1.85792
2370 1.86232
2380 1.86585
2390 1.86841
2400 1.86969
2410 1.87206
2420 1.87823
2430 1.88598
2440 1.89015
2450 1.88985
2460 1.89067
2470 1.89218
2480 1.89092
2490 1.88581
2500 1.87949
