# Time-averaged data for fix msdo
# TimeStep c_mo[4]
0 1.80059e-29
10 0.00439168
20 0.0168072
30 0.034808
40 0.0551707
50 0.0761454
60 0.0974926
70 0.118294
80 0.136563
90 0.151509
100 0.165157
110 0.180283
120 0.197313
130 0.216901
140 0.238946
150 0.262019
160 0.284885
170 0.306094
180 0.323994
190 0.339119
200 0.352792
210 0.365179
220 0.376055
230 0.38713
240 0.400607
250 0.415695
260 0.429522
270 0.442326
280 0.454927
290 0.465533
300 0.474348
310 0.483545
320 0.49288
330 0.50361
340 0.516245
350 0.527354
360 0.535048
370 0.541247
380 0.547047
390 0.553385
400 0.561555
410 0.570765
420 0.581197
430 0.593976
440 0.608474
450 0.624018
460 0.638674
470 0.65125
480 0.662513
490 0.67367
500 0.683791
510 0.692954
520 0.701834
530 0.70951
540 0.715789
550 0.721377
560 0.726513
570 0.730719
580 0.734737
590 0.74088
600 0.747685
610 0.750832
620 0.750827
630 0.750649
640 0.751966
650 0.755237
660 0.76
670 0.767457
680 0.778002
690 0.788339
700 0.796505
710 0.80588
720 0.815825
730 0.823617
740 0.829658
750 0.83577
760 0.843147
770 0.851601
780 0.861158
790 0.87081
800 0.87896
810 0.883266
820 0.885048
830 0.887243
840 0.890802
850 0.895203
860 0.900256
870 0.90594
880 0.912718
890 0.921169
900 0.931958
910 0.943562
920 0.95188
930 0.955337
940 0.957316
950 0.961339
960 0.970286
970 0.981902
980 0.993006
990 1.00251
1000 1.01082
1010 1.01873
1020 1.02757
1030 1.03746
1040 1.04656
1050 1.05322
1060 1.05823
1070 1.06375
1080 1.07027
1090 1.0779
1100 1.08553
1110 1.09173
1120 1.09686
1130 1.10255
1140 1.11114
1150 1.12403
1160 1.13942
1170 1.15331
1180 1.16317
1190 1.16874
1200 1.17269
1210 1.17599
1220 1.17629
1230 1.17376
1240 1.17058
1250 1.16805
1260 1.16436
1270 1.15867
1280 1.15523
1290 1.15661
1300 1.16234
1310 1.17073
1320 1.18028
1330 1.19125
1340 1.20319
1350 1.21407
1360 1.219
1370 1.2161
1380 1.21019
1390 1.20499
1400 1.20025
1410 1.19606
1420 1.19439
1430 1.19586
1440 1.20076
1450 1.20791
1460 1.21397
1470 1.21699
1480 1.21987
1490 1.22518
1500 1.22918
1510 1.23002
1520 1.2303
1530 1.23429
1540 1.24028
1550 1.24601
1560 1.25306
1570 1.26156
1580 1.26891
1590 1.27281
1600 1.27326
1610 1.27042
1620 1.26566
1630 1.26535
