# Time-averaged data for fix msdo
# TimeStep c_mo[4]
0 2.62954e-29
10 0.00391396
20 0.0148547
30 0.0317773
40 0.0525637
50 0.073176
60 0.0917392
70 0.110472
80 0.130258
90 0.150568
100 0.172384
110 0.195947
120 0.221642
130 0.247973
140 0.274901
150 0.304174
160 0.33661
170 0.36905
180 0.397481
190 0.420795
200 0.439151
210 0.453321
220 0.464497
230 0.476964
240 0.4928
250 0.509579
260 0.525282
270 0.53974
280 0.552104
290 0.559684
300 0.564245
310 0.571816
320 0.583226
330 0.595499
340 0.609678
350 0.628331
360 0.650349
370 0.670938
380 0.686426
390 0.695861
400 0.699701
410 0.702503
420 0.708683
430 0.715462
440 0.72075
450 0.729972
460 0.745764
470 0.7626
480 0.776653
490 0.787503
500 0.797861
510 0.810654
520 0.824686
530 0.837767
540 0.850035
550 0.864431
560 0.880713
570 0.899119
580 0.921596
590 0.945986
600 0.966493
610 0.982369
620 0.997101
630 1.0106
640 1.02378
650 1.03837
660 1.05504
670 1.06958
680 1.07974
690 1.08945
700 1.10037
710 1.11162
720 1.12362
730 1.13251
740 1.13539
750 1.13589
760 1.13692
770 1.13896
780 1.14158
790 1.14655
800 1.15738
810 1.17422
820 1.19742
830 1.22518
840 1.25246
850 1.27509
860 1.2938
870 1.3076
880 1.31117
890 1.30802
900 1.30529
910 1.30118
920 1.29191
930 1.28388
940 1.28272
950 1.28828
960 1.29818
970 1.30953
980 1.32387
990 1.34294
1000 1.3656
1010 1.38809
1020 1.40555
1030 1.4178
1040 1.42606
1050 1.42794
1060 1.42676
1070 1.43129
1080 1.44117
1090 1.45195
1100 1.4644
1110 1.47949
1120 1.49351
1130 1.50316
1140 1.50678
1150 1.50828
1160 1.51078
1170 1.51807
1180 1.53394
1190 1.55853
1200 1.58746
1210 1.61203
1220 1.63093
1230 1.64561
1240 1.65788
1250 1.66771
1260 1.67985
1270 1.70177
1280 1.73014
1290 1.76527
1300 1.80808
1310 1.8524
1320 1.89148
1330 1.92235
1340 1.94458
1350 1.95792
1360 1.9712
1370 1.98879
1380 2.00747
1390 2.0269
1400 2.04727
1410 2.06594
1420 2.08313
1430 2.1015
1440 2.1196
1450 2.13564
1460 2.1508
1470 2.16453
1480 2.17591
1490 2.18972
1500 2.21565
1510 2.25515
1520 2.29887
1530 2.3342
1540 2.35942
1550 2.3803
1560 2.39856
1570 2.40954
1580 2.41252
1590 2.41562
1600 2.42334
1610 2.42952
1620 2.43063
1630 2.4274
1640 2.42219
1650 2.42021
1660 2.42522
1670 2.43616
1680 2.44974
1690 2.46505
1700 2.47965
1710 2.49109
1720 2.50233
1730 2.51738
1740 2.53498
1750 2.54918
1760 2.55547
1770 2.55423
1780 2.54861
1790 2.54013
1800 2.53358
1810 2.53278
1820 2.53395
1830 2.5341
1840 2.53917
1850 2.55884
1860 2.58964
1870 2.61758
1880 2.63485
1890 2.63828
1900 2.63607
1910 2.63567
1920 2.63718
1930 2.63564
1940 2.63273
1950 2.63009
1960 2.63201
1970 2.63877
1980 2.6501
1990 2.66212
2000 2.66505
2010 2.65952
2020 2.65284
2030 2.64871
2040 2.65223
2050 2.66938
2060 2.69158
2070 2.71011
2080 2.72371
2090 2.73674
2100 2.75145
2110 2.76601
2120 2.77608
2130 2.787
2140 2.809
2150 2.83862
2160 2.86645
2170 2.88714
2180 2.90381
2190 2.91409
2200 2.9169
2210 2.91738
2220 2.91838
2230 2.919
2240 2.91994
2250 2.92377
2260 2.9352
2270 2.95722
2280 2.98596
2290 3.01319
2300 3.03128
2310 3.03762
2320 3.03267
2330 3.01354
2340 2.99065
2350 2.97793
2360 2.98021
2370 2.99465
2380 3.0092
2390 3.02104
2400 3.03264
2410 3.04231
2420 3.05138
2430 3.0646
2440 3.08539
2450 3.11089
2460 3.13619
2470 3.16249
2480 3.18798
2490 3.20259
2500 3.20105
2510 3.19224
2520 3.1899
2530 3.19193
2540 3.19146
2550 3.20011
2560 3.22357
2570 3.25371
2580 3.28862
2590 3.32818
2600 3.36672
2610 3.39307
2620 3.39427
2630 3.38061
2640 3.37409
2650 3.38224
2660 3.39998
2670 3.4218
2680 3.44713
2690 3.46757
2700 3.47221
2710 3.47248
